price_in_rp,address,facilities,bedrooms,bathrooms,land_size_m2,building_size_m2,carports,certificate,electricity,maid_bedrooms,maid_bathrooms,floors,year_built,property_condition,building_orientation,garages,furnishing
475000000.0,"Cileungsi, Bogor"," track lari,  kolam renang, taman,  masjid, jalur telepon,  keamanan",2.0,1.0,105.0,36.0,1,hgb - hak guna bangunan,1300 mah,0,0,1.0,,bagus sekali,,1,unfurnished
500000000.0,"Kemang, Bogor","keamanan, one gate system",2.0,1.0,72.0,50.0,1,,2200 mah,0,0,1.0,2022.0,baru,,0,unfurnished
525000000.0,"Kemang, Bogor","taman, keamanan, keamanan",2.0,1.0,72.0,50.0,2,hgb - hak guna bangunan,lainnya mah,0,0,1.0,2022.0,baru,,0,unfurnished
1350000000.0,"Kemang, Bogor","taman,  masjid, kitchen set, keamanan,  ac, track lari, wastafel,  track lari",3.0,2.0,94.0,96.0,1,shm - sertifikat hak milik,2200 mah,0,0,1.0,,baru,,0,semi furnished
660000000.0,"Kemang, Bogor"," track lari, track lari, masjid,  taman, keamanan",2.0,1.0,84.0,45.0,1,shm - sertifikat hak milik,1300 mah,0,0,1.0,2022.0,sudah renovasi,timur,0,unfurnished
700000000.0,"Kemang, Bogor","tempat jemuran,  track lari, track lari,  akses parkir,  one gate system,  kolam renang, masjid, keamanan,  taman,  cctv, taman,  playground,  masjid, keamanan, lapangan basket",2.0,2.0,84.0,45.0,1,shm - sertifikat hak milik,1300 mah,0,0,1.0,2022.0,baru,,0,unfurnished
333000000.0,"Kemang, Bogor"," ac,  track lari,  kolam renang,  cctv, taman, jalur telepon,  keamanan",2.0,1.0,62.0,36.0,0,shm - sertifikat hak milik,1300 mah,0,0,1.0,2022.0,baru,timur,0,unfurnished
525000000.0,"Kemang, Bogor"," track lari, track lari,  kolam renang, masjid, keamanan,  taman, kolam renang,  cctv, ac, ac,  masjid, cctv, jalur telepon,  keamanan",2.0,1.0,72.0,50.0,0,shm - sertifikat hak milik,1300 mah,0,0,1.0,2022.0,baru,selatan,0,unfurnished
1440000000.0,"Ciomas, Bogor","taman, keamanan",4.0,3.0,126.0,180.0,1,shm - sertifikat hak milik,1300 mah,0,0,2.0,,bagus,,1,unfurnished
780000000.0,"Ciomas, Bogor","taman, keamanan",3.0,2.0,116.0,85.0,0,shm - sertifikat hak milik,1300 mah,1,0,1.0,,,,1,unfurnished
600000000.0,"Ciomas, Bogor"," taman, masjid, keamanan, tempat jemuran",3.0,2.0,66.0,56.0,2,shm - sertifikat hak milik,2200 mah,0,0,2.0,2022.0,baru,barat daya,2,unfurnished
600000000.0,"Ciomas, Bogor","taman, jalur telepon,  cctv,  keamanan,  ac",3.0,2.0,66.0,56.0,2,shm - sertifikat hak milik,2200 mah,0,0,2.0,2022.0,baru,barat daya,0,unfurnished
1440000000.0,"Ciomas, Bogor","taman, keamanan",4.0,3.0,126.0,180.0,1,shm - sertifikat hak milik,1300 mah,0,0,2.0,,bagus,,1,unfurnished
780000000.0,"Ciomas, Bogor","taman, keamanan",3.0,2.0,116.0,85.0,0,shm - sertifikat hak milik,1300 mah,1,0,1.0,,,,1,unfurnished
780000000.0,"Ciomas, Bogor","taman, keamanan",3.0,2.0,116.0,85.0,0,shm - sertifikat hak milik,1300 mah,1,0,1.0,,,,1,unfurnished
780000000.0,"Ciomas, Bogor","taman, keamanan",3.0,2.0,116.0,85.0,1,shm - sertifikat hak milik,1300 mah,1,0,1.0,,,,1,unfurnished
555000000.0,"Ciomas, Bogor"," taman,  cctv, masjid,  jalur telepon, track lari,  ac,  keamanan",2.0,2.0,96.0,80.0,0,shm - sertifikat hak milik,1300 mah,1,0,1.0,2019.0,bagus sekali,utara,1,furnished
1350000000.0,"Ciomas, Bogor","taman,  masjid, kitchen set,  ac, ac,  keamanan, track lari, wastafel,  track lari",3.0,2.0,94.0,96.0,1,shm - sertifikat hak milik,2200 mah,0,0,1.0,,baru,,0,semi furnished
530000000.0,"Gunung Sindur, Bogor","taman, tempat jemuran, keamanan",2.0,1.0,70.0,36.0,1,shm - sertifikat hak milik,2200 mah,0,0,1.0,,bagus,,0,unfurnished
930000000.0,"Gunung Sindur, Bogor","taman, tempat jemuran, keamanan",2.0,1.0,84.0,39.0,1,shm - sertifikat hak milik,2200 mah,0,0,1.0,,bagus,,0,unfurnished
900000000.0,"Gunung Sindur, Bogor","taman, tempat jemuran, keamanan",2.0,1.0,81.0,45.0,1,shm - sertifikat hak milik,2200 mah,0,0,1.0,,bagus,,0,unfurnished
1080000000.0,"Gunung Sindur, Bogor","taman, keamanan",2.0,2.0,104.0,60.0,0,shm - sertifikat hak milik,2200 mah,0,0,2.0,,bagus,,1,unfurnished
500000000.0,"Gunung Sindur, Bogor","taman, keamanan",2.0,1.0,68.0,36.0,1,,1300 mah,0,0,1.0,,bagus,barat,0,unfurnished
1080000000.0,"Gunung Sindur, Bogor","taman, keamanan",2.0,2.0,60.0,65.0,0,shm - sertifikat hak milik,2200 mah,0,0,2.0,,bagus,,1,unfurnished
930000000.0,"Gunung Sindur, Bogor","taman, keamanan",2.0,1.0,84.0,39.0,1,shm - sertifikat hak milik,1300 mah,0,0,1.0,,bagus,,0,unfurnished
1080000000.0,"Gunung Sindur, Bogor","taman, keamanan",2.0,2.0,104.0,60.0,0,shm - sertifikat hak milik,2200 mah,0,0,2.0,,bagus,,1,unfurnished
960000000.0,"Gunung Sindur, Bogor","taman, keamanan",3.0,2.0,81.0,51.0,1,shm - sertifikat hak milik,2200 mah,0,0,2.0,,bagus,,0,unfurnished
1400000000.0,"Gunung Sindur, Bogor","taman, keamanan",4.0,4.0,120.0,98.0,1,hgb - hak guna bangunan,2200 mah,1,0,2.0,,bagus,utara,0,unfurnished
500000000.0,"Gunung Sindur, Bogor","taman, keamanan",2.0,1.0,68.0,36.0,1,hgb - hak guna bangunan,1300 mah,0,0,1.0,,bagus,barat,0,unfurnished
900000000.0,"Gunung Sindur, Bogor","taman, keamanan",2.0,1.0,81.0,45.0,0,shm - sertifikat hak milik,1300 mah,0,0,1.0,,sudah renovasi,,1,semi furnished
1150000000.0,"Gunung Sindur, Bogor","taman, keamanan",3.0,2.0,94.0,70.0,1,shm - sertifikat hak milik,2200 mah,0,0,2.0,,bagus,,0,unfurnished
1400000000.0,"Gunung Sindur, Bogor","taman, keamanan",4.0,4.0,120.0,98.0,1,hgb - hak guna bangunan,2200 mah,1,0,2.0,,bagus,utara,0,unfurnished
1080000000.0,"Gunung Sindur, Bogor","taman, keamanan",2.0,2.0,60.0,65.0,0,shm - sertifikat hak milik,2200 mah,0,0,2.0,,bagus,,1,unfurnished
930000000.0,"Gunung Sindur, Bogor","taman, keamanan",2.0,1.0,84.0,39.0,0,shm - sertifikat hak milik,1300 mah,0,0,1.0,,,,1,unfurnished
900000000.0,"Gunung Sindur, Bogor","taman, keamanan",2.0,1.0,81.0,45.0,0,shm - sertifikat hak milik,1300 mah,0,0,1.0,,sudah renovasi,,1,semi furnished
1150000000.0,"Gunung Sindur, Bogor","taman, keamanan",3.0,2.0,94.0,70.0,1,shm - sertifikat hak milik,2200 mah,0,0,2.0,,bagus,,0,furnished
530000000.0,"Gunung Sindur, Bogor","taman, keamanan",2.0,1.0,70.0,36.0,1,shm - sertifikat hak milik,1300 mah,0,0,1.0,,bagus,,0,unfurnished
599000000.0,"Gunung Sindur, Bogor","taman, keamanan",2.0,2.0,90.0,36.0,0,shm - sertifikat hak milik,1300 mah,0,0,1.0,,,,1,unfurnished
1400000000.0,"Gunung Sindur, Bogor","taman, keamanan",4.0,4.0,120.0,98.0,1,,2200 mah,1,0,2.0,,bagus,utara,0,unfurnished
500000000.0,"Gunung Sindur, Bogor","taman, keamanan",2.0,1.0,68.0,36.0,1,,1300 mah,0,0,1.0,,bagus,barat,1,unfurnished
1080000000.0,"Gunung Sindur, Bogor","taman, keamanan",2.0,2.0,60.0,65.0,1,shm - sertifikat hak milik,2200 mah,0,0,2.0,,bagus,,1,unfurnished
930000000.0,"Gunung Sindur, Bogor","taman, keamanan",2.0,1.0,39.0,84.0,1,shm - sertifikat hak milik,1300 mah,0,0,1.0,,,,1,unfurnished
900000000.0,"Gunung Sindur, Bogor","taman, keamanan",2.0,1.0,81.0,45.0,1,shm - sertifikat hak milik,1300 mah,0,0,1.0,,sudah renovasi,utara,1,semi furnished
530000000.0,"Gunung Sindur, Bogor","taman, keamanan",2.0,1.0,70.0,36.0,1,shm - sertifikat hak milik,1300 mah,0,0,1.0,,bagus,,0,unfurnished
530000000.0,"Gunung Sindur, Bogor","taman, keamanan",2.0,1.0,70.0,36.0,1,shm - sertifikat hak milik,1300 mah,0,0,1.0,,bagus,,0,unfurnished
530000000.0,"Gunung Sindur, Bogor","taman, keamanan",2.0,1.0,70.0,36.0,1,shm - sertifikat hak milik,1300 mah,0,0,1.0,,bagus,,0,unfurnished
500000000.0,"Gunung Sindur, Bogor","taman, keamanan",2.0,1.0,68.0,36.0,1,hgb - hak guna bangunan,1300 mah,0,0,1.0,,bagus,barat,0,unfurnished
1080000000.0,"Gunung Sindur, Bogor","taman, keamanan",2.0,2.0,60.0,65.0,0,shm - sertifikat hak milik,2200 mah,0,0,2.0,,bagus,,1,unfurnished
930000000.0,"Gunung Sindur, Bogor","taman, keamanan",2.0,1.0,84.0,39.0,1,shm - sertifikat hak milik,1300 mah,0,0,1.0,,bagus,,0,unfurnished
900000000.0,"Gunung Sindur, Bogor","taman, keamanan",2.0,1.0,81.0,45.0,0,shm - sertifikat hak milik,1300 mah,0,0,1.0,,sudah renovasi,,1,semi furnished
960000000.0,"Gunung Sindur, Bogor","taman, keamanan",3.0,2.0,81.0,51.0,1,shm - sertifikat hak milik,2200 mah,0,0,2.0,,bagus,,0,unfurnished
1400000000.0,"Gunung Sindur, Bogor","taman, keamanan",4.0,4.0,120.0,98.0,1,,2200 mah,1,0,2.0,,bagus,utara,0,unfurnished
530000000.0,"Gunung Sindur, Bogor","taman, keamanan",2.0,1.0,70.0,36.0,1,shm - sertifikat hak milik,1300 mah,0,0,1.0,,bagus,,0,unfurnished
1080000000.0,"Gunung Sindur, Bogor","taman, keamanan",2.0,2.0,104.0,60.0,1,shm - sertifikat hak milik,2200 mah,0,0,2.0,,bagus,,1,unfurnished
1150000000.0,"Gunung Sindur, Bogor","taman, keamanan",3.0,2.0,94.0,70.0,1,shm - sertifikat hak milik,2200 mah,0,0,2.0,,bagus,,0,unfurnished
800000000.0,"Gunung Sindur, Bogor"," taman,  cctv,  jalur telepon, ac, keamanan",2.0,1.0,72.0,39.0,1,shm - sertifikat hak milik,2200 mah,0,0,1.0,2021.0,baru,timur,1,
637000000.0,"Gunung Sindur, Bogor","taman, akses parkir,  taman, jalur telepon, masjid, kulkas,  ac,  playground,  one gate system, track lari, mesin cuci",3.0,2.0,65.0,60.0,1,shm - sertifikat hak milik,1300 mah,1,0,2.0,2022.0,baru,timur,0,semi furnished
755000000.0,"Gunung Sindur, Bogor","taman,  taman,  masjid, jalur telepon,  keamanan, track lari, tempat jemuran,  track lari",3.0,2.0,78.0,60.0,1,shm - sertifikat hak milik,1300 mah,0,0,2.0,2022.0,baru,utara,0,unfurnished
685000000.0,"Gunung Sindur, Bogor","keamanan,  taman,  masjid, jalur telepon, masjid, track lari,  akses parkir,  keamanan,  one gate system, track lari, tempat jemuran",3.0,2.0,64.0,60.0,1,shm - sertifikat hak milik,1300 mah,0,0,2.0,2022.0,baru,timur,0,unfurnished
438000000.0,"Gunung Sindur, Bogor","taman, keamanan,  taman,  masjid, jalur telepon,  cctv, masjid, kitchen set,  akses parkir,  playground,  keamanan,  one gate system, track lari, wastafel,  track lari",2.0,1.0,60.0,35.0,1,shm - sertifikat hak milik,1300 mah,0,0,1.0,2022.0,baru,selatan,0,unfurnished
438000000.0,"Gunung Sindur, Bogor"," kolam renang,  taman, jalur telepon, track lari,  jalur telepon, ac, kolam renang, ac,  keamanan, cctv,  track lari",2.0,1.0,63.0,36.0,0,shm - sertifikat hak milik,1300 mah,0,0,1.0,2022.0,baru,timur,1,unfurnished
1090000000.0,"Gunung Sindur, Bogor"," pemanas air, jalur telepon,  track lari,  jalur telepon,  kolam ikan,  kitchen set, keamanan, lapangan tenis,  masjid,  mesin cuci,  cctv, kulkas, tempat gym, wastafel, kolam renang,  track lari,  kolam renang,  taman,  ac,  ac, tempat jemuran",3.0,2.0,65.0,87.0,0,shm - sertifikat hak milik,2200 mah,0,0,2.0,2022.0,baru,selatan,0,unfurnished
570000000.0,"Gunung Sindur, Bogor",keamanan,3.0,2.0,90.0,80.0,0,shm - sertifikat hak milik,1300 mah,0,0,1.0,,bagus,,0,
600000000.0,"Gunung Sindur, Bogor"," akses parkir,  one gate system,  kolam renang, masjid, keamanan, kolam renang,  taman,  cctv,  keamanan",,,112.0,100.0,0,shm - sertifikat hak milik,1300 mah,0,0,1.0,,butuh renovasi,,0,
435000000.0,"Gunung Sindur, Bogor","ac,  ac, track lari, keamanan,  taman,  cctv, taman, track lari, cctv, jalur telepon,  keamanan",2.0,1.0,60.0,36.0,1,shm - sertifikat hak milik,1300 mah,0,0,1.0,2022.0,baru,selatan,1,unfurnished
960000000.0,"Gunung Sindur, Bogor","tempat jemuran, lapangan bola,  akses parkir, lapangan tenis,  kolam renang, masjid,  lapangan voli, keamanan,  lapangan bulu tangkis,  taman,  tempat laundry,  cctv,  playground, wastafel,  lapangan basket, jalur telepon,  track lari",2.0,2.0,60.0,94.0,2,"lainnya (ppjb,girik,adat,dll)",2200 mah,0,0,2.0,2022.0,bagus,,0,unfurnished
466000000.0,"Gunung Sindur, Bogor"," jalur telepon,  track lari,  ac,  kolam renang, masjid,  cctv, taman,  keamanan",2.0,1.0,60.0,40.0,1,shm - sertifikat hak milik,1300 mah,0,0,1.0,2022.0,baru,tenggara,0,unfurnished
400000000.0,"Gunung Sindur, Bogor"," jalur telepon,  track lari,  ac, masjid, kolam renang,  taman,  cctv,  keamanan",2.0,1.0,60.0,40.0,1,shm - sertifikat hak milik,1300 mah,0,0,1.0,,baru,tenggara,0,unfurnished
400000000.0,"Gunung Sindur, Bogor"," ac,  kolam renang,  taman,  cctv, track lari,  masjid, jalur telepon,  keamanan",2.0,1.0,60.0,40.0,1,shm - sertifikat hak milik,1300 mah,0,0,1.0,2022.0,baru,timur,0,unfurnished
400000000.0,"Gunung Sindur, Bogor"," jalur telepon,  track lari, tempat jemuran, track lari,  kolam renang,  taman, wastafel,  masjid, cctv, jalur telepon, keamanan",2.0,1.0,60.0,40.0,1,shm - sertifikat hak milik,1300 mah,0,0,1.0,2022.0,baru,tenggara,0,unfurnished
500000000.0,"Bojong Gede, Bogor","taman, keamanan",2.0,1.0,83.0,45.0,1,shm - sertifikat hak milik,1300 mah,0,0,1.0,,,,1,unfurnished
1620000000.0,"Bojong Gede, Bogor","taman, keamanan",5.0,2.0,104.0,180.0,1,shm - sertifikat hak milik,2200 mah,1,0,3.0,,bagus,timur laut,0,unfurnished
375000000.0,"Bojong Gede, Bogor"," pemanas air, jalur telepon,  kitchen set,  tempat laundry,  masjid,  mesin cuci,  cctv, masjid, kulkas,  one gate system, wastafel,  playground, lapangan bulu tangkis, taman, keamanan,  taman,  ac,  akses parkir,  keamanan,  ac, tempat jemuran",2.0,1.0,60.0,45.0,1,shm - sertifikat hak milik,1300 mah,0,0,1.0,2022.0,baru,timur,0,unfurnished
1620000000.0,"Bojong Gede, Bogor","taman, keamanan",5.0,2.0,104.0,180.0,1,shm - sertifikat hak milik,2200 mah,1,0,3.0,,bagus,timur laut,0,unfurnished
810000000.0,"Bojong Gede, Bogor","taman, keamanan",2.0,1.0,105.0,45.0,1,shm - sertifikat hak milik,2200 mah,0,0,1.0,,bagus,,1,unfurnished
1140000000.0,"Bojong Gede, Bogor","taman, keamanan",3.0,2.0,84.0,76.0,1,,1300 mah,0,0,2.0,,,,1,unfurnished
1080000000.0,"Bojong Gede, Bogor","taman, keamanan",3.0,2.0,84.0,84.0,1,shm - sertifikat hak milik,2200 mah,0,0,2.0,,,,1,unfurnished
195000000.0,"Bojong Gede, Bogor"," kolam renang, taman,  masjid, jalur telepon, track lari,  cctv, ac,  keamanan,  ac, cctv,  track lari",2.0,1.0,40.0,36.0,1,shm - sertifikat hak milik,1300 mah,0,0,1.0,2022.0,baru,timur,1,
500000000.0,"Bojong Gede, Bogor","taman, keamanan, kitchen set, wastafel,  one gate system, tempat jemuran",2.0,1.0,75.0,38.0,1,shm - sertifikat hak milik,1300 mah,0,0,1.0,2021.0,,timur,1,semi furnished
100000000.0,"Bojong Gede, Bogor","taman, keamanan,  taman,  masjid, jalur telepon, track lari, masjid,  jalur telepon, ac,  keamanan,  ac, cctv,  track lari",2.0,1.0,55.0,36.0,1,shm - sertifikat hak milik,1300 mah,0,0,1.0,2022.0,baru,selatan,1,unfurnished
200000000.0,"Bojong Gede, Bogor","taman,  taman, jalur telepon, track lari,  cctv, masjid,  jalur telepon, track lari, ac,  ac,  keamanan, cctv",,1.0,45.0,36.0,1,shm - sertifikat hak milik,1300 mah,0,0,1.0,2022.0,baru,selatan,1,unfurnished
275000000.0,"Bojong Gede, Bogor","keamanan,  taman, jalur telepon,  cctv, masjid,  jalur telepon,  akses parkir, ac, wastafel,  ac,  one gate system, tempat jemuran, keamanan",2.0,1.0,60.0,40.0,1,shm - sertifikat hak milik,1300 mah,0,0,1.0,2022.0,baru,selatan,1,unfurnished
400000000.0,"Bojong Gede, Bogor","taman, keamanan,  taman,  masjid, jalur telepon, track lari, masjid,  jalur telepon, ac,  keamanan,  ac, cctv,  track lari",2.0,1.0,84.0,45.0,1,shm - sertifikat hak milik,1300 mah,0,0,1.0,2021.0,baru,barat,2,unfurnished
400000000.0,"Bojong Gede, Bogor","taman, keamanan,  taman,  masjid, jalur telepon, track lari, masjid,  jalur telepon, ac,  keamanan,  ac, cctv,  track lari",2.0,1.0,84.0,45.0,1,shm - sertifikat hak milik,1300 mah,0,0,1.0,2021.0,baru,barat,2,unfurnished
456000000.0,"Bojong Gede, Bogor","taman, one gate system,  playground, keamanan",2.0,1.0,72.0,39.0,0,shm - sertifikat hak milik,2200 mah,0,0,1.0,2022.0,,,0,
473000000.0,"Bojong Gede, Bogor","taman, wastafel",2.0,1.0,72.0,36.0,0,shm - sertifikat hak milik,1300 mah,0,0,1.0,2022.0,baru,,0,unfurnished
275000000.0,"Bojong Gede, Bogor"," taman,  masjid, jalur telepon,  cctv, ac, wastafel,  keamanan,  ac, cctv, tempat jemuran",2.0,1.0,60.0,40.0,1,shm - sertifikat hak milik,1300 mah,0,0,1.0,2022.0,baru,selatan,1,unfurnished
275000000.0,"Bojong Gede, Bogor"," taman,  masjid, jalur telepon,  cctv, ac, wastafel,  keamanan,  ac, cctv, tempat jemuran",2.0,1.0,60.0,40.0,1,shm - sertifikat hak milik,1300 mah,0,0,1.0,2022.0,baru,selatan,1,unfurnished
160000000.0,"Bojong Gede, Bogor","keamanan,  taman,  masjid, jalur telepon,  cctv, masjid,  jalur telepon, ac,  akses parkir, ac, wastafel,  keamanan,  one gate system, cctv, tempat jemuran",2.0,1.0,42.0,42.0,1,shm - sertifikat hak milik,1300 mah,0,0,1.0,2022.0,baru,selatan,1,unfurnished
399000000.0,"Bojong Gede, Bogor","keamanan, one gate system",2.0,1.0,60.0,40.0,0,shm - sertifikat hak milik,1300 mah,0,0,1.0,2022.0,baru,,0,
225000000.0,"Bojong Gede, Bogor","taman, keamanan,  cctv,  one gate system, cctv, tempat jemuran",2.0,1.0,60.0,36.0,1,shm - sertifikat hak milik,1300 mah,0,0,1.0,2022.0,baru,timur,0,unfurnished
790000000.0,"Bojong Gede, Bogor","taman, keamanan,  taman, jalur telepon, masjid",4.0,4.0,150.0,147.0,1,shm - sertifikat hak milik,6600 mah,0,0,2.0,,bagus,,0,
150000000.0,"Bojong Gede, Bogor"," jalur telepon,  ac,  taman,  cctv, track lari,  masjid, keamanan",2.0,1.0,55.0,36.0,1,shm - sertifikat hak milik,1300 mah,0,0,1.0,2022.0,baru,selatan,1,unfurnished
135000000.0,"Bojong Gede, Bogor"," cctv, ac,  masjid, jalur telepon,  keamanan",,1.0,38.0,38.0,0,shm - sertifikat hak milik,900 mah,0,0,1.0,2022.0,baru,selatan,0,unfurnished
437000000.0,"Bojong Gede, Bogor",tempat jemuran,2.0,1.0,113.0,36.0,1,shm - sertifikat hak milik,1300 mah,0,0,1.0,,bagus,,0,
250000000.0,"Bojong Gede, Bogor",masjid,2.0,1.0,60.0,55.0,0,shm - sertifikat hak milik,900 mah,0,0,1.0,,sudah renovasi,,0,unfurnished
125000000.0,"Bojong Gede, Bogor","tempat jemuran, jalur telepon, wastafel,  taman",2.0,1.0,30.0,30.0,0,shm - sertifikat hak milik,900 mah,0,0,1.0,2020.0,bagus,,0,
135000000.0,"Bojong Gede, Bogor"," jalur telepon,  ac, masjid,  taman,  cctv, track lari,  keamanan",2.0,1.0,38.0,38.0,0,shm - sertifikat hak milik,900 mah,0,0,1.0,2022.0,baru,selatan,0,unfurnished
100000000.0,"Bojong Gede, Bogor"," track lari,  taman,  cctv, ac,  masjid, jalur telepon,  keamanan",2.0,1.0,55.0,36.0,1,shm - sertifikat hak milik,1300 mah,0,0,1.0,2022.0,baru,selatan,1,unfurnished
150000000.0,"Bojong Gede, Bogor","tempat jemuran,  one gate system, keamanan,  taman, taman, wastafel, jalur telepon",2.0,1.0,40.0,40.0,0,shm - sertifikat hak milik,1300 mah,0,0,1.0,2022.0,baru,,0,
100000000.0,"Bojong Gede, Bogor"," jalur telepon,  ac,  track lari, masjid,  taman, cctv,  keamanan",2.0,1.0,55.0,36.0,0,shm - sertifikat hak milik,1300 mah,0,0,1.0,2022.0,baru,selatan,1,unfurnished
172000000.0,"Bojong Gede, Bogor"," masjid, jalur telepon, keamanan,  taman",2.0,1.0,45.0,45.0,0,shm - sertifikat hak milik,1300 mah,0,0,1.0,2022.0,baru,,0,
2400000000.0,"Kedung Halang, Bogor","taman, tempat jemuran, keamanan",4.0,3.0,153.0,200.0,1,shm - sertifikat hak milik,2200 mah,1,0,2.0,,bagus,,0,unfurnished
650000000.0,"Kedung Halang, Bogor","taman, keamanan",2.0,1.0,66.0,33.0,1,shm - sertifikat hak milik,1300 mah,0,0,1.0,,bagus,,1,unfurnished
1700000000.0,"Kedung Halang, Bogor"," taman, kolam renang,  ac,  track lari, keamanan",2.0,2.0,84.0,96.0,1,shm - sertifikat hak milik,2200 mah,0,0,2.0,2020.0,baru,barat daya,0,semi furnished
650000000.0,"Kedung Halang, Bogor","taman, keamanan",2.0,1.0,66.0,33.0,1,shm - sertifikat hak milik,1300 mah,0,0,1.0,,bagus,,1,unfurnished
800000000.0,"Kedung Halang, Bogor","tempat jemuran, lapangan bola,  akses parkir, track lari, masjid, keamanan,  taman,  cctv,  playground, jalur telepon",3.0,2.0,101.0,45.0,0,hgb - hak guna bangunan,1300 mah,0,0,1.0,,bagus,,1,unfurnished
840000000.0,"Tapos, Bogor","taman, keamanan",2.0,1.0,84.0,48.0,1,shm - sertifikat hak milik,2200 mah,0,0,1.0,,bagus,barat daya,0,unfurnished
945000000.0,"Tapos, Bogor","taman, keamanan",2.0,1.0,105.0,60.0,0,shm - sertifikat hak milik,2200 mah,0,0,1.0,,,,1,unfurnished
1020000000.0,"Tapos, Bogor","taman, keamanan",2.0,1.0,86.0,50.0,0,shm - sertifikat hak milik,1300 mah,0,0,1.0,,,,1,unfurnished
1080000000.0,"Cibinong, Bogor","taman, keamanan",3.0,2.0,84.0,84.0,0,shm - sertifikat hak milik,2200 mah,0,0,2.0,,,,1,unfurnished
699000000.0,"Cibinong, Bogor","taman, keamanan",2.0,1.0,88.0,40.0,1,shm - sertifikat hak milik,1300 mah,0,0,1.0,,bagus,barat daya,0,unfurnished
810000000.0,"Cibinong, Bogor","taman, keamanan",2.0,1.0,105.0,45.0,0,shm - sertifikat hak milik,2200 mah,0,0,1.0,,bagus,,1,unfurnished
1380000000.0,"Cibinong, Bogor","taman, keamanan",3.0,2.0,105.0,150.0,1,shm - sertifikat hak milik,2200 mah,1,0,2.0,,bagus,,1,unfurnished
699000000.0,"Cibinong, Bogor","taman, tempat jemuran, keamanan",2.0,1.0,88.0,40.0,1,shm - sertifikat hak milik,1300 mah,0,0,1.0,,bagus,barat daya,0,unfurnished
1500000000.0,"Cibinong, Bogor","taman, keamanan",3.0,3.0,164.0,104.0,1,shm - sertifikat hak milik,1300 mah,0,0,2.0,,bagus,,1,unfurnished
1080000000.0,"Cibinong, Bogor","taman, keamanan",3.0,2.0,84.0,84.0,0,shm - sertifikat hak milik,2200 mah,0,0,2.0,,,,1,unfurnished
810000000.0,"Cibinong, Bogor","taman, keamanan",2.0,1.0,105.0,45.0,0,shm - sertifikat hak milik,2200 mah,0,0,1.0,,bagus,,1,unfurnished
1080000000.0,"Cibinong, Bogor","taman, keamanan",3.0,2.0,84.0,84.0,0,shm - sertifikat hak milik,2200 mah,0,0,2.0,,,,1,unfurnished
780000000.0,"Cibinong, Bogor","taman, keamanan",3.0,1.0,98.0,68.0,1,hgb - hak guna bangunan,1300 mah,1,0,1.0,,bagus,,1,
800000000.0,"Cibinong, Bogor","taman, keamanan",2.0,1.0,96.0,71.0,1,shm - sertifikat hak milik,2200 mah,0,0,1.0,,bagus,selatan,0,unfurnished
840000000.0,"Cibinong, Bogor","taman, keamanan",3.0,4.0,90.0,180.0,1,shm - sertifikat hak milik,2200 mah,0,0,2.0,,bagus,utara,0,unfurnished
699000000.0,"Cibinong, Bogor","taman, keamanan",2.0,1.0,88.0,40.0,1,shm - sertifikat hak milik,1300 mah,0,0,1.0,,bagus,barat daya,0,unfurnished
